datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
30-08-2017 4.00,68,64,87,53,54,78,17,22,56,32,57,65,83,88,82,78,100,88,93,94,93,100,88,70,82,72,88,87,55,93,89,73,54,69,69,73
30-08-2017 5.00,68,77,87,56,64,61,21,19,46,27,53,61,83,93,72,77,87,100,87,83,100,88,93,74,93,77,100,100,55,93,70,69,54,69,69,69
30-08-2017 6.00,72,77,93,93,69,65,20,20,49,26,68,73,78,93,93,77,93,94,87,94,100,88,93,78,87,77,82,93,63,100,70,57,42,57,57,54
30-08-2017 7.00,72,82,77,93,69,69,23,25,49,45,73,65,78,100,100,77,93,94,87,100,100,100,93,78,87,82,82,93,63,88,70,51,48,57,57,51
30-08-2017 8.00,77,82,93,88,69,73,25,29,63,34,73,64,78,93,87,88,87,100,93,100,100,100,100,78,82,82,82,87,72,93,50,51,40,54,54,51
30-08-2017 9.00,77,82,93,87,73,78,25,22,59,32,73,64,78,100,93,88,100,100,93,100,100,100,100,78,87,82,82,87,76,93,50,45,38,51,51,45
30-08-2017 10.00,82,82,93,88,73,78,28,22,59,30,82,69,78,100,82,87,100,100,100,100,100,100,100,83,87,87,82,82,82,93,50,45,36,48,48,45
30-08-2017 11.00,82,82,100,88,78,78,23,32,67,39,72,73,83,93,93,100,100,93,100,100,100,100,93,78,87,87,82,82,82,93,40,48,28,48,48,48
30-08-2017 12.00,82,82,82,82,78,78,20,22,67,36,77,73,78,100,93,93,100,100,93,88,100,78,100,88,87,93,77,82,82,93,40,48,28,51,51,48
30-08-2017 13.00,82,82,100,82,78,83,28,22,77,62,77,73,73,100,88,93,100,88,93,83,100,88,77,83,77,82,72,72,77,87,40,48,23,51,51,48
30-08-2017 14.00,82,82,93,87,78,88,22,22,68,54,65,69,69,93,77,93,82,88,93,94,100,74,73,94,77,77,68,63,72,77,35,45,27,51,51,45
30-08-2017 15.00,87,77,93,82,78,100,18,29,63,40,61,61,65,88,68,73,73,69,77,88,100,83,69,66,64,77,60,56,72,59,35,51,24,51,51,51
30-08-2017 16.00,77,77,93,82,69,100,22,27,53,27,54,57,61,69,64,65,69,58,69,100,77,78,69,66,60,77,53,46,63,52,35,54,25,54,54,54
30-08-2017 17.00,72,82,93,77,61,83,20,19,49,22,42,51,58,65,57,54,64,58,64,88,64,62,65,59,60,68,50,44,60,49,66,54,30,54,54,54
30-08-2017 18.00,68,77,87,82,48,83,15,18,44,18,35,54,54,61,47,54,47,58,69,83,57,69,61,56,50,64,47,44,52,72,66,57,23,57,57,57
30-08-2017 19.00,60,68,93,68,41,83,12,20,39,18,41,48,55,54,51,51,57,88,69,94,50,69,58,49,47,60,47,41,53,43,66,61,32,100,100,61
30-08-2017 20.00,64,60,87,72,43,69,12,16,36,18,38,43,52,54,54,54,47,88,61,100,44,69,58,49,44,72,44,47,46,43,92,61,36,100,100,61
30-08-2017 21.00,60,56,87,60,41,78,12,14,30,26,40,40,46,54,69,48,47,83,61,94,47,66,58,49,50,64,44,50,46,38,92,61,40,100,100,61
30-08-2017 22.00,56,50,82,64,38,61,13,15,28,25,24,43,48,48,61,51,47,94,69,83,47,66,57,49,53,68,47,44,49,43,92,65,79,100,100,65
30-08-2017 23.00,72,50,82,64,15,54,15,13,30,46,35,43,48,51,64,54,47,94,42,94,50,65,61,55,60,68,50,47,49,63,89,65,92,100,100,65
31-08-2017 0.00,68,44,82,53,38,48,17,13,28,20,35,45,48,51,60,51,50,94,69,94,53,74,65,59,68,64,56,49,56,77,89,69,92,100,100,69
31-08-2017 1.00,60,47,87,53,16,51,13,14,26,23,45,48,54,54,60,54,68,88,88,88,57,74,65,66,73,77,64,56,60,82,89,69,48,100,100,69
31-08-2017 2.00,68,47,82,53,20,57,14,15,28,24,39,61,74,69,56,64,88,88,88,94,68,74,73,94,73,88,68,60,63,82,87,69,100,65,65,69
31-08-2017 3.00,68,53,87,53,26,69,23,18,29,29,60,57,58,73,59,64,87,94,93,88,68,74,78,94,73,88,73,64,60,93,87,65,61,64,64,65
31-08-2017 4.00,77,56,63,56,48,73,22,20,33,37,64,61,58,77,55,88,88,94,93,100,73,100,83,74,82,73,77,68,60,100,87,69,61,69,69,69
31-08-2017 5.00,82,68,93,60,54,65,21,21,38,37,68,65,58,82,76,73,68,94,100,100,68,100,83,89,82,77,82,64,68,93,74,69,50,64,64,69
31-08-2017 6.00,87,77,93,64,54,88,31,21,37,40,60,73,83,73,72,77,82,94,93,94,73,100,83,89,82,82,88,72,82,93,74,61,54,65,65,61
31-08-2017 7.00,87,77,93,82,57,73,25,21,37,42,73,73,61,73,87,77,77,100,100,100,77,100,94,74,88,88,88,77,68,100,74,54,54,61,61,54
31-08-2017 8.00,87,82,93,82,57,93,33,23,40,40,82,69,73,93,76,77,88,94,100,100,82,100,83,89,88,93,88,72,88,100,49,48,42,51,51,48
31-08-2017 9.00,87,82,93,88,57,94,39,17,40,48,82,73,73,100,82,82,77,94,93,94,82,100,83,79,88,82,82,72,93,100,49,45,40,54,54,45
31-08-2017 10.00,87,82,93,88,61,94,42,22,48,51,68,78,88,93,100,82,77,94,82,100,88,100,100,83,100,93,100,82,93,72,49,45,40,51,51,45
31-08-2017 11.00,87,88,93,93,83,73,37,26,52,51,68,78,88,100,93,88,72,94,100,100,88,100,88,79,100,87,100,72,87,93,41,51,26,48,48,51
31-08-2017 12.00,93,88,93,100,73,78,39,26,55,62,82,78,78,93,93,88,77,94,100,94,88,94,88,79,88,82,82,72,87,87,41,51,32,48,48,51
31-08-2017 13.00,93,88,100,93,73,88,34,18,67,81,82,78,78,100,87,82,77,94,93,94,82,88,88,79,82,82,73,64,77,68,41,48,30,38,38,48
31-08-2017 14.00,100,88,93,100,78,100,39,20,49,71,73,69,61,93,67,77,64,100,82,100,77,66,83,70,73,87,64,60,67,64,43,48,30,51,51,48
31-08-2017 15.00,87,88,93,100,78,88,30,25,52,55,54,61,54,88,67,73,77,94,82,94,68,66,100,66,69,72,57,60,63,53,43,48,23,51,51,48
31-08-2017 16.00,87,82,77,93,74,100,29,21,40,45,48,54,48,69,63,69,69,83,77,94,63,66,94,62,69,63,51,54,63,53,43,51,25,54,54,51
31-08-2017 17.00,82,64,72,82,61,94,27,13,31,37,40,51,62,57,59,64,68,88,68,100,63,62,94,70,69,52,51,54,63,56,72,51,25,54,54,51
31-08-2017 18.00,72,60,56,100,46,83,21,12,31,31,43,40,46,61,52,57,64,83,57,100,52,62,100,59,69,48,45,47,55,56,72,51,33,51,51,54
31-08-2017 19.00,72,56,44,88,39,83,22,13,30,26,38,40,36,54,49,54,60,78,64,100,46,59,100,55,68,48,48,47,52,49,72,54,36,51,51,54
31-08-2017 20.00,72,47,77,100,35,78,17,10,26,24,36,38,38,54,49,51,64,83,47,74,43,62,100,52,69,45,42,50,51,40,93,57,43,51,51,57
31-08-2017 21.00,68,41,27,93,32,74,19,11,23,23,21,38,36,51,52,57,60,83,64,74,43,62,100,59,56,48,54,50,51,40,93,54,45,100,100,54
31-08-2017 22.00,60,41,24,68,14,43,17,8,22,28,20,40,52,51,52,61,56,88,69,61,52,66,94,55,64,42,69,53,51,46,93,57,45,100,100,57
31-08-2017 23.00,72,41,19,73,24,65,14,9,22,31,20,35,52,54,52,61,68,94,73,69,48,78,94,55,68,45,73,50,47,43,90,61,100,100,100,61
01-09-2017 0.00,56,30,16,53,61,65,16,9,22,31,29,42,38,61,63,64,60,100,82,83,52,78,100,59,63,48,60,43,47,52,90,61,100,100,100,61
01-09-2017 1.00,60,34,19,64,58,61,15,17,23,43,42,45,45,54,55,69,68,94,82,100,59,78,100,62,67,48,60,49,44,63,90,64,61,100,100,64
01-09-2017 2.00,60,39,20,60,43,83,16,28,24,40,45,51,54,73,59,69,64,94,82,88,62,78,100,70,67,51,53,52,58,63,90,64,100,100,100,64
01-09-2017 3.00,60,47,26,60,36,88,18,28,29,49,54,54,65,78,72,68,72,94,82,83,62,74,100,70,72,50,46,52,58,55,90,60,65,100,100,60
01-09-2017 4.00,72,53,38,64,26,88,19,10,38,55,47,61,74,78,77,73,52,94,77,83,76,94,100,74,71,50,52,63,66,87,90,64,65,65,65,64
01-09-2017 5.00,67,56,73,88,38,100,22,29,33,40,64,61,94,88,76,77,55,94,77,88,71,100,100,74,67,54,52,52,71,66,71,64,61,65,65,64
01-09-2017 6.00,72,60,36,93,48,94,22,13,35,49,56,69,78,83,87,88,52,94,72,83,71,100,100,74,71,58,55,55,76,71,71,57,61,61,61,57
01-09-2017 7.00,77,63,60,72,61,78,21,12,33,59,78,64,78,83,87,88,55,88,72,88,71,100,100,74,71,58,55,59,76,71,71,58,51,62,62,58
01-09-2017 8.00,77,68,93,72,88,78,22,28,37,59,83,73,83,93,82,88,59,94,82,88,66,100,100,74,76,62,59,59,76,66,57,58,48,62,62,58
01-09-2017 9.00,82,68,64,77,94,78,25,28,37,59,88,73,83,88,100,88,67,94,76,83,76,100,100,74,71,62,67,58,75,62,57,55,35,62,62,55
01-09-2017 10.00,82,72,64,77,88,78,26,26,42,59,94,78,88,93,93,93,54,94,82,83,76,100,100,94,76,66,67,50,75,66,57,58,35,62,62,58
01-09-2017 11.00,87,72,68,100,73,78,23,31,42,63,88,73,94,93,93,77,62,88,77,88,66,100,100,74,93,66,71,50,81,58,52,58,30,58,58,58
01-09-2017 12.00,87,82,68,100,88,93,30,31,48,59,93,78,88,93,93,82,66,94,77,97,81,83,100,79,76,66,58,54,75,62,52,58,32,58,58,58
01-09-2017 13.00,93,82,68,100,78,83,28,25,48,82,88,78,83,93,93,77,62,94,87,100,76,83,100,74,71,62,44,54,70,54,52,58,28,58,58,58
01-09-2017 14.00,82,82,49,82,78,88,22,33,48,77,83,83,88,77,82,72,55,94,72,94,58,69,94,66,76,58,48,44,71,44,46,58,28,66,66,58
01-09-2017 15.00,93,82,61,87,73,88,26,35,37,59,74,65,66,77,67,68,59,94,82,83,51,58,83,74,62,47,42,39,58,41,46,62,26,66,66,62
01-09-2017 16.00,82,72,61,67,69,78,21,33,33,43,51,58,69,68,67,64,59,94,77,83,51,58,78,79,58,44,39,34,50,36,46,62,30,66,66,62
01-09-2017 17.00,77,68,41,72,55,69,16,33,33,27,62,58,58,68,59,56,55,88,72,69,48,55,74,59,58,51,37,32,47,39,70,65,30,69,69,65
01-09-2017 18.00,77,56,48,64,41,19,16,30,27,23,40,48,55,60,63,60,52,88,63,58,45,59,83,66,54,48,34,30,44,32,70,65,32,100,100,65
01-09-2017 19.00,77,53,44,60,30,55,14,17,24,17,34,43,46,50,60,56,63,93,59,69,42,78,83,59,54,55,37,26,41,36,70,69,38,100,100,69
01-09-2017 20.00,72,44,39,49,39,13,13,14,23,16,41,38,44,50,56,57,40,93,59,65,42,55,78,70,51,54,40,28,38,32,92,69,40,100,100,69
01-09-2017 21.00,68,37,54,41,41,54,13,11,19,16,28,40,55,51,60,53,40,93,63,69,39,55,70,75,54,55,37,30,36,34,92,69,40,100,100,69
01-09-2017 22.00,64,33,12,36,34,55,11,11,14,15,28,38,43,51,60,57,37,93,63,61,45,62,70,59,58,55,40,32,36,36,92,74,45,100,100,74
01-09-2017 23.00,64,31,13,30,14,48,11,12,15,30,26,38,55,54,60,56,45,93,63,54,55,58,74,66,59,55,42,34,39,44,90,69,91,100,100,69
02-09-2017 0.00,60,31,12,28,15,45,10,12,14,30,29,38,70,64,60,49,48,93,67,78,59,70,83,70,58,62,48,39,41,44,90,69,91,100,100,69
02-09-2017 1.00,60,31,12,28,36,45,10,12,14,20,48,43,62,57,64,56,67,100,72,73,62,74,94,70,62,62,52,42,50,50,90,73,91,100,100,73
02-09-2017 2.00,56,31,13,30,34,58,11,12,16,23,48,48,74,77,72,68,39,93,67,100,67,88,100,70,66,67,59,45,54,66,89,73,100,100,100,73
02-09-2017 3.00,77,37,18,32,28,61,13,12,21,37,54,48,78,56,63,63,39,93,71,88,67,83,100,78,62,62,68,51,58,71,89,78,100,100,100,78
02-09-2017 4.00,72,41,47,40,48,74,15,16,29,45,51,51,88,56,72,68,48,93,82,100,81,88,100,69,71,62,100,51,62,87,89,78,57,74,74,78
02-09-2017 5.00,72,41,33,59,54,73,15,17,36,32,57,61,94,60,72,77,58,87,82,100,81,100,100,88,71,67,100,62,66,93,75,69,54,74,74,69
02-09-2017 6.00,77,40,30,67,54,51,17,16,40,34,69,61,94,64,72,77,54,93,87,100,87,100,100,78,66,71,63,44,62,81,75,65,54,74,74,69
02-09-2017 7.00,82,40,54,72,58,54,21,16,38,36,83,61,88,77,72,87,58,87,87,100,81,100,100,94,62,71,67,54,66,87,75,62,54,74,74,62
02-09-2017 8.00,82,43,73,46,54,57,19,20,38,34,64,69,100,68,77,87,81,87,81,100,81,100,100,78,62,81,67,54,76,93,55,58,51,70,70,58
02-09-2017 9.00,87,48,39,37,58,57,18,51,40,34,88,69,88,68,72,93,93,93,87,100,81,100,100,83,66,76,67,54,75,93,55,62,46,66,66,62
02-09-2017 10.00,82,59,73,52,54,53,23,61,43,42,77,69,94,82,87,93,81,87,93,100,76,100,100,83,71,71,67,62,81,93,55,58,46,66,66,58
02-09-2017 11.00,77,55,79,59,58,60,23,65,45,51,88,69,88,82,82,93,93,87,100,82,76,100,100,78,66,81,62,66,87,93,43,58,41,62,62,58
02-09-2017 12.00,87,59,79,71,54,60,18,61,52,39,93,73,88,82,77,100,100,87,93,100,76,100,100,78,66,82,62,62,87,76,43,58,39,66,66,58
02-09-2017 13.00,82,63,79,67,57,78,16,69,55,76,94,78,88,82,77,100,100,87,93,100,71,88,100,78,81,51,63,59,81,58,43,58,30,66,66,58
02-09-2017 14.00,87,63,72,72,51,94,22,69,55,66,83,69,78,82,77,93,67,82,82,83,67,78,83,83,76,59,67,63,71,48,39,62,30,66,66,62
02-09-2017 15.00,87,68,72,63,48,94,17,62,46,45,78,58,70,68,77,68,72,72,82,69,63,69,78,83,67,63,67,55,62,45,39,66,27,70,70,66
02-09-2017 16.00,72,49,72,72,51,94,16,55,43,28,74,54,55,60,77,55,63,60,63,64,52,65,73,88,63,63,63,52,48,42,39,70,23,74,74,70
02-09-2017 17.00,72,49,44,68,61,78,13,49,31,27,62,48,66,61,73,53,49,56,77,47,63,65,61,66,63,59,77,52,48,32,57,70,26,74,74,70
02-09-2017 18.00,73,44,44,56,48,61,10,41,24,24,38,41,48,61,69,43,43,43,64,57,49,66,54,83,67,63,77,52,42,37,57,74,30,78,78,74
02-09-2017 19.00,68,34,44,53,46,58,9,46,23,16,46,38,43,57,47,33,46,41,60,57,49,62,51,89,67,59,93,52,39,32,57,78,36,78,78,78
02-09-2017 20.00,50,32,35,44,41,40,9,89,19,16,46,36,46,58,34,24,46,38,56,54,52,62,51,79,72,59,88,55,39,33,91,78,36,74,74,78
02-09-2017 21.00,50,29,35,32,32,20,8,100,13,25,46,36,46,54,32,27,43,33,49,57,56,62,42,40,87,63,87,52,37,35,91,74,40,100,100,74
02-09-2017 22.00,64,26,35,39,30,55,9,100,28,13,38,38,49,58,32,31,46,33,46,61,56,66,42,74,87,68,93,63,40,40,91,83,49,100,100,83
02-09-2017 23.00,41,24,15,35,30,62,9,47,13,22,31,36,55,58,39,36,46,38,52,61,59,69,50,74,87,68,93,63,42,55,95,83,97,100,100,83
03-09-2017 0.00,50,25,12,29,38,48,9,35,14,22,31,34,55,58,44,39,35,44,43,73,59,74,64,79,87,68,87,77,52,48,95,83,97,100,100,83
03-09-2017 1.00,47,25,11,33,18,27,10,25,15,22,42,40,66,69,46,47,72,82,82,56,93,74,73,83,87,72,93,87,51,51,95,78,58,100,100,78
03-09-2017 2.00,47,31,14,39,34,65,10,32,18,21,58,45,69,65,52,53,93,82,93,94,100,78,68,83,93,68,93,100,55,59,90,78,100,100,100,78
03-09-2017 3.00,36,35,22,42,43,58,12,41,23,37,61,51,69,65,60,87,93,93,93,83,82,78,77,88,93,72,93,100,67,63,90,78,61,74,74,78
03-09-2017 4.00,53,39,26,51,54,74,23,38,23,37,53,54,94,78,64,82,93,93,93,83,82,100,93,88,93,72,93,100,58,67,90,83,61,78,78,83
03-09-2017 5.00,72,39,72,73,54,36,21,45,23,25,69,69,94,78,68,93,87,93,93,100,87,100,100,88,87,77,100,93,62,63,90,78,61,78,78,78
03-09-2017 6.00,93,50,72,77,54,38,24,37,25,32,78,61,78,88,82,87,87,93,93,88,100,100,100,88,87,77,93,93,62,76,90,70,58,70,70,74
03-09-2017 7.00,82,53,72,64,54,38,24,38,27,32,83,61,78,78,82,77,87,100,87,100,100,100,100,88,93,87,100,93,71,82,90,70,58,70,70,70
03-09-2017 8.00,68,60,75,69,54,38,25,42,35,30,88,65,83,78,82,82,87,100,93,100,77,100,100,94,87,93,93,93,76,76,60,58,55,74,74,58
03-09-2017 9.00,82,77,75,69,51,43,22,45,33,28,88,73,83,100,82,82,93,100,87,87,67,100,100,100,87,93,93,93,71,82,60,62,48,70,70,62
03-09-2017 10.00,93,77,75,77,54,45,27,48,33,32,77,73,100,94,82,72,100,100,87,100,82,100,100,94,93,100,100,100,76,87,60,59,49,66,66,59
03-09-2017 11.00,93,77,68,93,54,48,25,51,37,34,93,73,100,94,82,82,93,100,72,87,87,94,100,94,82,93,93,93,81,82,49,66,35,70,70,62
03-09-2017 12.00,88,77,68,88,54,43,37,54,37,45,88,83,83,100,82,82,100,100,82,100,87,94,93,94,87,93,93,93,93,87,49,62,32,70,70,62
03-09-2017 13.00,100,88,68,88,61,45,45,57,39,62,88,73,78,100,82,77,93,93,77,100,87,88,88,94,82,93,88,100,93,87,49,62,35,66,66,62
03-09-2017 14.00,88,77,71,88,54,54,48,57,37,58,83,65,78,94,82,73,88,88,68,88,77,83,73,94,77,100,82,100,93,93,46,62,35,70,70,62
03-09-2017 15.00,88,82,71,93,65,69,45,61,37,37,83,61,69,83,64,69,77,77,68,69,72,78,60,79,77,82,82,100,93,93,46,66,31,70,70,66
03-09-2017 16.00,77,68,71,93,62,73,45,58,33,20,58,48,58,78,53,65,60,57,64,65,68,74,50,75,68,68,73,93,100,93,46,66,27,70,70,66
03-09-2017 17.00,78,68,34,82,46,69,33,55,27,23,51,43,55,78,54,58,41,61,53,65,68,69,44,70,68,68,73,93,93,93,68,74,27,79,79,74
03-09-2017 18.00,73,47,39,77,32,78,26,46,23,7,45,41,52,65,42,42,47,57,50,57,60,62,47,70,63,72,64,93,93,93,68,74,41,79,79,74
03-09-2017 19.00,73,39,29,51,29,78,20,38,18,7,33,41,52,54,48,54,36,54,47,54,56,62,48,70,60,77,60,88,100,100,68,78,41,79,79,78
03-09-2017 20.00,73,39,27,57,34,78,19,100,17,9,43,38,46,51,37,35,30,54,44,51,49,62,48,70,60,60,60,77,93,100,95,74,52,74,74,74
03-09-2017 21.00,69,33,20,51,34,74,17,100,15,8,41,36,41,43,37,33,28,54,44,51,47,62,42,66,53,88,56,73,93,100,95,78,52,100,100,78
03-09-2017 22.00,69,31,20,48,55,69,16,89,15,6,29,34,52,45,48,30,32,54,47,32,44,62,45,55,53,82,56,77,93,93,95,74,49,100,100,74
03-09-2017 23.00,65,31,21,42,61,69,17,29,15,6,30,34,49,45,51,37,30,54,44,54,47,65,47,66,60,46,73,64,93,93,95,78,100,100,100,78
04-09-2017 0.00,65,26,26,40,45,69,15,56,14,7,35,41,66,48,61,37,47,73,60,47,47,69,60,83,63,52,60,77,93,87,95,83,100,100,100,83
04-09-2017 1.00,69,28,20,38,65,88,16,29,14,10,45,40,62,57,57,47,68,83,82,83,53,69,60,70,63,68,64,77,100,87,95,78,58,100,100,78
04-09-2017 2.00,73,33,31,37,61,73,17,30,18,25,48,48,78,58,65,53,82,83,93,83,60,74,73,83,68,77,68,72,93,87,91,78,100,100,100,78
04-09-2017 3.00,73,43,68,39,61,78,19,30,36,28,54,58,69,69,65,60,82,83,93,77,60,78,93,83,68,82,64,77,100,100,91,78,62,100,100,78
04-09-2017 4.00,78,54,68,45,88,73,19,55,22,37,61,51,94,73,69,60,72,88,93,82,68,100,93,83,72,82,68,77,100,100,91,83,65,74,74,83
04-09-2017 5.00,77,61,85,77,94,83,19,41,29,16,73,58,100,65,78,60,68,100,100,77,68,100,93,83,93,82,100,82,93,100,81,83,65,74,74,83
04-09-2017 6.00,83,69,85,54,78,78,18,54,24,17,78,54,78,65,73,60,68,100,93,77,72,100,100,74,82,82,77,77,93,100,81,74,66,74,74,74
04-09-2017 7.00,82,73,85,60,78,78,22,58,31,24,83,58,83,73,73,60,68,100,100,82,72,100,93,83,87,82,77,82,93,100,81,70,66,66,66,70
04-09-2017 8.00,83,73,87,64,83,83,25,58,31,55,88,57,88,83,78,64,63,100,87,88,72,100,100,83,87,93,77,77,93,93,62,62,52,70,70,62
04-09-2017 9.00,82,73,87,87,83,83,29,61,35,55,88,69,83,73,64,78,56,100,87,93,72,100,100,83,87,82,72,77,87,87,62,58,52,66,66,58
04-09-2017 10.00,82,82,87,68,83,94,40,61,35,55,94,65,100,83,63,83,77,100,93,93,77,100,100,83,93,82,82,77,93,100,62,58,47,62,62,58
04-09-2017 11.00,88,88,90,73,78,94,37,61,42,64,94,73,83,83,68,83,77,100,93,88,82,100,100,88,93,82,77,77,93,93,51,55,44,70,70,55
04-09-2017 12.00,88,82,90,82,83,88,34,61,42,64,88,69,88,83,82,83,72,100,93,88,82,94,93,88,87,88,72,77,93,77,51,58,41,70,70,58
04-09-2017 13.00,88,82,90,87,94,88,32,61,48,54,88,69,83,78,82,78,68,88,87,94,77,83,78,78,82,93,68,72,93,77,51,58,35,70,70,58
04-09-2017 14.00,93,88,88,93,83,94,37,65,45,62,88,65,78,78,68,73,68,83,77,78,68,69,64,70,77,77,72,68,87,68,49,55,33,66,66,55
04-09-2017 15.00,93,82,88,88,83,83,45,57,40,42,74,58,70,69,63,65,68,69,78,47,68,66,54,84,73,83,56,60,88,60,49,55,31,70,70,55
04-09-2017 16.00,94,82,60,93,78,83,51,51,40,23,78,61,78,65,52,58,54,65,78,61,60,62,51,66,64,78,60,53,88,56,49,66,33,74,74,66
04-09-2017 17.00,77,77,53,57,69,83,40,48,31,14,51,48,66,65,49,49,58,58,62,45,56,52,51,70,53,73,51,47,77,53,72,74,41,74,74,74
04-09-2017 18.00,77,64,44,53,62,88,30,49,24,17,55,41,58,66,35,49,51,54,58,37,44,66,42,66,54,69,42,47,77,57,72,74,41,74,74,74
04-09-2017 19.00,73,57,72,47,62,83,26,38,23,23,52,38,49,58,38,41,48,54,58,58,44,66,37,84,54,64,42,47,64,57,72,69,39,100,100,69
04-09-2017 20.00,69,48,59,48,61,78,20,32,19,16,43,38,52,58,36,41,54,51,58,58,45,62,37,66,47,64,37,44,64,57,93,69,41,100,100,69
04-09-2017 21.00,64,45,45,48,58,78,19,63,16,11,43,36,55,66,38,41,88,54,58,62,48,69,37,66,54,69,37,47,56,60,93,74,43,100,100,74
04-09-2017 22.00,60,45,59,40,73,61,20,24,16,16,30,36,49,58,82,38,69,54,58,62,51,74,39,74,57,56,47,47,53,54,93,74,43,100,100,74
04-09-2017 23.00,64,40,36,45,58,69,18,29,7,19,46,36,55,54,87,41,53,51,48,54,94,74,45,74,65,77,53,50,64,64,97,74,100,100,100,74
05-09-2017 0.00,60,40,62,45,61,69,15,48,8,21,36,41,66,54,87,46,60,69,61,69,94,69,61,79,69,69,60,53,77,73,97,78,100,100,100,78
05-09-2017 1.00,60,40,45,45,73,69,17,64,9,24,62,41,69,54,76,78,64,78,61,83,88,69,64,83,73,83,64,53,77,73,97,83,45,100,100,83
05-09-2017 2.00,57,43,48,48,65,65,17,45,12,31,58,45,69,60,81,88,56,73,69,78,88,69,77,79,73,93,64,60,82,68,91,78,100,100,100,78
05-09-2017 3.00,64,51,36,51,69,78,20,26,15,45,65,48,83,60,76,83,56,83,88,94,93,74,77,89,78,88,64,68,93,72,91,78,51,100,100,83
05-09-2017 4.00,68,54,60,54,83,83,21,26,19,45,74,51,88,77,76,88,56,83,83,94,87,100,93,79,78,82,68,64,88,82,91,83,58,83,83,83
05-09-2017 5.00,72,48,77,73,83,83,21,29,22,45,74,54,88,64,81,64,68,83,83,94,87,100,93,83,78,77,82,72,82,77,86,74,51,74,74,74
05-09-2017 6.00,77,65,65,82,83,83,26,63,23,45,78,54,100,64,82,68,63,78,100,100,93,100,93,83,69,77,73,77,82,82,86,69,54,74,74,69
05-09-2017 7.00,72,57,77,47,83,88,27,35,21,48,88,57,83,64,81,77,72,83,88,100,93,100,93,88,68,77,83,77,93,88,86,66,54,66,66,66
05-09-2017 8.00,77,60,91,44,78,88,29,42,25,51,94,57,83,72,81,72,67,83,100,100,93,100,93,94,88,82,83,77,88,88,55,55,55,48,48,55
05-09-2017 9.00,77,73,91,60,78,88,29,45,28,54,88,61,94,72,76,77,72,78,93,100,93,100,93,83,83,82,78,83,88,88,55,52,44,52,52,52
05-09-2017 10.00,72,60,91,64,78,93,31,42,30,54,88,61,94,77,76,77,82,83,93,100,93,100,93,83,83,82,78,83,88,88,55,52,44,49,49,52
05-09-2017 11.00,73,69,94,93,78,93,31,42,32,54,94,73,100,77,81,82,71,88,93,88,93,100,88,100,88,87,83,83,93,88,43,46,39,52,52,46
05-09-2017 12.00,82,73,94,93,83,83,32,42,32,54,94,65,83,77,71,82,71,94,88,88,93,88,82,83,88,93,78,83,93,88,43,49,35,49,49,49
05-09-2017 13.00,88,77,78,64,88,94,32,41,37,50,94,73,83,82,71,77,87,88,93,100,93,78,78,74,88,87,73,73,93,78,43,52,33,41,41,52
05-09-2017 14.00,60,77,93,68,94,83,30,44,48,50,100,61,78,72,66,72,82,94,93,65,93,74,69,74,88,87,69,73,88,73,43,46,33,58,58,46
05-09-2017 15.00,77,82,93,73,78,94,33,42,46,51,94,58,66,82,58,56,72,88,77,74,77,69,61,62,88,77,65,65,77,69,43,45,21,66,66,45
05-09-2017 16.00,82,82,73,73,73,88,24,38,46,51,74,62,78,56,55,40,55,83,49,61,63,66,58,75,93,82,69,61,77,61,43,55,21,70,70,55
05-09-2017 17.00,77,73,69,68,73,78,21,38,40,39,65,52,70,49,48,38,55,83,52,69,55,62,54,59,78,82,65,54,77,61,66,74,23,74,74,74
05-09-2017 18.00,68,57,82,64,73,69,20,50,30,39,43,41,58,40,48,38,37,93,52,66,52,66,51,59,82,63,58,54,68,65,66,74,30,74,74,74
05-09-2017 19.00,68,51,57,64,69,69,18,30,28,37,43,43,46,35,45,38,40,82,48,66,49,66,48,52,68,82,51,54,68,62,66,74,30,100,100,74
05-09-2017 20.00,64,48,51,54,61,69,18,24,28,34,33,46,43,36,48,31,46,82,52,62,46,83,45,59,60,82,45,62,68,65,97,74,36,100,100,74
05-09-2017 21.00,64,45,48,54,58,65,17,22,17,32,46,43,41,37,51,35,30,82,52,62,68,78,45,63,60,88,48,58,68,62,97,78,41,100,100,78
05-09-2017 22.00,60,45,43,47,61,65,14,64,17,32,36,44,55,38,51,33,46,82,52,65,82,83,38,62,64,77,61,58,72,58,97,74,43,100,100,74
05-09-2017 23.00,68,40,57,40,58,65,12,20,20,42,49,38,55,37,55,31,45,77,48,78,48,74,58,62,68,100,54,74,72,73,93,78,92,100,100,78
06-09-2017 0.00,64,43,45,44,58,48,17,21,20,34,46,35,62,35,67,37,36,88,59,83,59,74,64,70,72,82,69,74,77,69,93,78,92,100,100,78
06-09-2017 1.00,77,40,54,44,61,69,18,23,23,34,51,32,70,37,71,45,39,72,71,88,59,78,94,89,72,87,73,83,88,78,93,78,40,100,100,78
